cpu_usage,memory_usage,network_io,disk_io,label
60.57122226218915,35.92536225623445,297.2852566741094,86.16183860237511,0.0
53.43618289568462,42.81555778747564,288.45327348956613,99.08827967289004,0.0
32.36959844637266,47.86552848288153,334.81031824067094,104.86678898645384,0.0
53.24083969394795,53.10907565598005,392.44780474726724,95.1752788428734,0.0
46.149177195836835,64.75356216949552,356.3282514773879,107.04110793028593,0.0
43.23077999694041,58.576596232020194,286.5555654722585,74.96921151619112,0.0
56.11676288840868,48.40061470036573,244.6737045629165,128.8752920814652,0.0
60.30999522495951,49.80983792097311,428.667990162493,98.35697643214863,0.0
59.31280119116199,39.97470635362191,302.96092170072444,122.34591663176255,0.0
41.607824767773614,49.8148686400761,300.6964645956473,106.85450692755408,0.0
46.907876241487855,47.11341361079862,298.79374564449984,109.13506438307567,0.0
53.31263431403564,53.227185603380896,309.90423803839275,111.39534560464408,0.0
59.75545127122359,41.727690564476774,292.7819794038029,108.9541712003463,0.0
45.2082576215471,55.193465142411725,271.3168996559882,112.85445519735087,0.0
48.14341023336183,65.32738913002578,272.6570529379804,126.58305060264863,0.0
38.93665025993972,48.91239851543143,298.36233648920006,103.9304233940294,0.0
38.037933759193294,54.01711722098941,272.82876144331175,114.18007515177024,0.0
58.125258223941984,56.90143991711113,264.35771086614176,98.20528611425547,0.0
63.56240028570823,45.987795281141636,305.3215113845948,128.80234430898946,0.0
49.27989878419666,52.24092481810417,287.2511391289572,86.4721539588146,0.0
60.03532897892024,50.12592400781795,375.1996494291344,136.0188086582163,0.0
53.61636025047634,50.97676098548832,167.4515095803494,99.19684098711313,0.0
43.54880245394876,42.26990216144534,354.5753425961231,71.38449795763904,0.0
53.61395605508414,50.245101742589426,362.30425962488147,102.56208829821578,0.0
65.38036566465969,54.979982912454496,196.3304883795925,86.37896685050238,0.0
49.64173960890049,64.51143607795042,282.8656202959826,116.81287097977449,0.0
89.97519007979982,89.90825489547947,599.4525010439844,196.91450398326214,1.0
23.802548959102555,71.53182457511556,229.62441526410893,91.07633133570441,0.0
58.21902504375224,42.326524371119504,261.1091656204562,62.209185381089384,0.0
50.870470682381715,58.723206367206785,244.47120772670857,90.95387361501847,0.0
47.009926495341325,51.83342005738352,387.6135221711811,51.52241346742087,0.0
50.91760776535502,71.89802933217672,346.7839196573731,68.32194353028554,0.0
30.124310853991073,41.91701714644849,363.57775474970794,115.20829312288595,0.0
94.04464600235649,90.92883746043385,599.1852469978777,178.70486925889958,1.0
53.57112571511746,44.00607354555978,243.54741143913856,108.50915123569929,0.0
64.77894044741517,28.76104275690193,273.7739866860113,80.66047713741574,0.0
44.81729781726352,44.74244978319239,324.4687280613959,99.0457728771604,0.0
41.91506397106812,42.40867338446302,238.89360955540275,99.92794921818863,0.0
44.982429564154636,51.50393786476208,335.6499215086194,76.83270621614915,0.0
92.32522730507591,89.62091302090893,579.4921859950523,203.6427340580444,1.0
53.287511096596845,68.76170839215887,281.25895962252014,117.54724581151342,0.0
44.70239796232961,59.5042383818605,335.54799841017456,95.58071652340672,0.0
55.13267433113356,44.23096344337597,322.21316557430197,100.53771677989062,0.0
50.9707754934804,41.01585328651642,281.95169170904603,104.16765615895105,0.0
59.68644990532889,54.919191715065054,357.96649016821243,59.16530263151419,0.0
42.979469061226474,36.797667929793576,245.94683362000512,95.05645234958806,0.0
46.723378534022316,68.31458765854353,330.7967803472132,86.36031504004403,0.0
46.078918468678424,61.79440120721287,329.6550628984192,79.96759980210169,0.0
35.364850518678814,45.30824347895295,284.5226780343005,94.3779941422809,0.0
52.96120277064576,32.868654709091224,316.3066511121059,135.95373053699046,0.0
52.610552721798896,63.538723741654124,237.44432118073485,112.8168572253402,0.0
50.05113456642461,48.85460154747382,346.20135096034505,88.57642020434406,0.0
47.65412866624853,62.378163119734616,290.75489317785053,111.45165562712317,0.0
35.84629257949586,34.05572341205633,273.86384897404804,127.98710873172004,0.0
45.79354677234641,44.00624977046227,352.4504612918445,118.49267365825537,0.0
46.572854834732304,50.05243699718183,264.782815472862,101.19260739840348,0.0
41.97722730778381,50.46980593764742,229.57693518182202,87.06126444588853,0.0
48.387142883339905,45.49934528520756,222.16854132380482,113.96446627227179,0.0
54.040508568145384,56.228499323474985,330.300497567282,107.86970770843499,0.0
88.05201696570603,96.55891950103788,581.6733032529423,206.86946492647223,1.0
51.74577812831839,48.576205149787064,387.7397090992182,112.70343603363939,0.0
52.57550390722764,51.20295631711899,195.9035296058139,120.9910543063867,0.0
49.25554084233833,55.14438834058749,384.8228184145019,89.29529576878863,0.0
30.812287847009586,57.1161487808889,310.55087336013094,126.34788131268651,0.0
89.41671395083864,86.97830464218345,601.045586291753,189.26370993997887,1.0
50.60230209941027,34.65885829264378,272.7540456595525,141.5052174525053,0.0
74.63242112485287,62.77676821898509,319.9568057176035,86.21624363820864,0.0
48.076390352188774,53.323140119795916,298.1182648787576,134.719276063305,0.0
53.015473423336125,42.51513463443446,355.1650941008261,103.95821566925295,0.0
49.65288230294757,65.51151975522524,305.71138243310196,86.97163992771104,0.0
38.31321962380468,51.156746342928585,307.51508807309386,90.32228331891356,0.0
61.42822814515021,61.792971840638266,281.8193893893072,93.5930538361136,0.0
57.519330326867745,50.67518481410109,297.15271881394665,108.48331892803833,0.0
57.910319470430466,70.60747924881987,315.39008844460295,110.45670976071,0.0
40.906125452052606,67.55340842443204,214.49158036716872,88.52599992122842,0.0
64.02794310936099,47.51035851520926,232.59072889471435,99.51290815478035,0.0
35.98148937207719,59.71570950954356,337.1632047011357,142.8454071722373,0.0
55.868570938002705,56.45375949585147,308.5432719063971,134.55086340201422,0.0
71.90455625809979,63.68631557532349,290.80083318236603,108.72647339348065,0.0
40.09463674869312,40.35076539419896,300.92169665326963,100.760069563364,0.0
44.33702270397228,56.86051459998439,317.37908526808354,102.40062653436523,0.0
50.99651365087641,60.58424486849588,273.0120159845319,112.27035945460833,0.0
44.96524345883801,32.41260513576886,261.08476372988434,79.5441486960319,0.0
34.493365689338674,38.16741487334225,309.79226275488406,94.8524692515331,0.0
50.68562974806027,29.607678222398995,251.0813611192484,66.62831852244821,0.0
39.37696286273895,47.305931655554424,320.4126377857236,107.98446245210559,0.0
54.73592430635182,57.17542255795962,214.87081978810798,112.94391879405482,0.0
40.80575765766197,65.02357052096028,351.4577818662822,90.33627075401252,0.0
65.4993440501754,50.74094780419775,323.6298741206522,131.47973526580066,0.0
95.45775712156998,79.19077269123684,637.3210184440459,189.32983413582124,1.0
46.77938483794324,36.198985417851084,349.1345491972757,70.7125023958036,0.0
58.135172173696695,32.96617560644845,383.27372222312886,104.48903637119945,0.0
37.69135683566045,49.44452301103381,350.7185032509065,120.94196605224309,0.0
52.27459934604129,53.840654489393074,207.95628843341774,133.67855382915738,0.0
63.07142754282428,49.67305251905907,236.02115166321494,90.8223147426212,0.0
33.92516765438772,29.325578999601234,268.75907111521605,121.57361666862592,0.0
51.84633858532304,49.10879960487212,301.30455251054167,99.22983060998585,0.0
52.598827942484235,36.95530499495147,325.88295102345614,96.54745400118361,0.0
57.8182287177731,56.69672548830039,263.71280934232675,117.67319874973344,0.0
37.63049289121918,53.66598246096848,309.3383382238539,113.0464575682684,0.0
36.795433869157236,40.60120213672645,262.23085338233386,68.47215686031501,0.0
55.21941565616898,44.861330826633065,269.4241098504026,129.53080699451792,0.0
52.96984673233186,39.40786478111048,229.66694515758888,127.60182708294903,0.0
52.504928503458764,49.37320902726828,253.8383376944548,87.48874596980941,0.0
53.46448209496975,59.551423205012384,232.41576971918332,107.91607066874818,0.0
43.19975278421509,40.14273953664456,251.20633735113336,109.88060372565478,0.0
52.322536971610035,55.040465155178445,352.682089830392,105.21347531647814,0.0
52.93072473298681,44.69742381627559,252.53005555840286,88.9938969230916,0.0
42.85648581973632,42.07127167737656,431.61910324186954,86.56753264123897,0.0
68.65774511144757,48.929696400454425,324.6658950440445,99.48891858017109,0.0
54.73832920911788,39.64757677580626,309.2418061847437,123.45458038518728,0.0
38.08696502797351,44.46350694652818,257.0821109909393,110.87200309188864,0.0
56.5655360863383,38.021221074111516,335.0154939704496,92.58771335827788,0.0
40.253183297726785,69.6472513291639,271.21810868811133,115.43397421296689,0.0
57.87084603742452,50.35263551971729,306.1004907322681,43.02914758739849,0.0
61.58595579007404,43.00274492007414,428.00422691343977,122.97531400744207,0.0
41.7931768164829,52.13979910734222,295.1970050137675,65.20572442443802,0.0
89.1663798345658,77.83048871725983,596.4779742253512,208.60204242020484,1.0
91.62588398264532,92.87684813596188,593.6599174334702,202.01700559916546,1.0
58.2206015999449,56.14166700043425,298.2505754751519,74.10637048558189,0.0
68.96792982653947,57.57507710047305,388.5400317817755,123.21653574757039,0.0
47.54611883997129,44.69498852389472,268.65164711061163,90.64597597376218,0.0
42.4626383564251,44.2418175935532,390.62242789984646,106.93007763461432,0.0
41.10485570374477,47.24948302848356,335.38759677277375,99.06158842241632,0.0
41.841897150345616,26.98078835264415,271.8766612052866,109.54081654446243,0.0
49.228982905858956,34.84808937801448,331.6203869527761,101.53643782120511,0.0
53.41151974816644,63.66874267444525,348.6277224813365,74.3401555162286,0.0
52.766907993300194,66.44967713501283,331.0904981108598,119.9253363889428,0.0
58.27183249036024,47.50963960443622,221.48876400547718,90.12486833677374,0.0
50.13001891877907,55.765569630557664,263.64314120875656,68.86836202680499,0.0
64.53534077157317,53.112501545435364,287.62406822242474,91.43769678068175,0.0
47.35343166762044,80.78880808455239,296.2783285449977,130.01519581268622,0.0
77.20169166589619,61.195749114345766,331.0336048775339,117.00443484226986,0.0
56.25667347765006,48.72082408519233,308.8850500466627,93.02695731184282,0.0
95.05951655913373,88.7152275482325,576.0612156677566,189.84786596854786,1.0
39.29107501938888,33.93553679742428,319.00989255029816,93.56729897565235,0.0
81.28587834133212,86.44773725082524,607.0728639720421,205.74308440838485,1.0
47.76537214674149,42.436492547156966,327.989522396552,107.63870904463107,0.0
92.66507039575569,91.83228583148986,533.9051861752241,199.6322369430455,1.0
54.73237624573545,43.534271157574736,341.6961077274452,120.60566908063684,0.0
49.271710873431275,39.18451996385605,322.95900396142184,104.77578318053027,0.0
41.532062819315954,66.87141635072564,296.4917144270677,94.81915708358594,0.0
34.851527753141355,58.816397569494505,216.95195332420042,96.07300301830044,0.0
45.53485047932979,49.92027358683383,321.4809109566293,98.56797481171873,0.0
58.56398794323472,64.79944138890026,310.38438435815556,99.25555526980317,0.0
52.14093744130204,50.77368307647618,313.5789418597687,114.5525908727396,0.0
37.542612212880115,41.38715798671736,236.16257120898453,101.03891771614599,0.0
51.73180925851182,65.23124077269657,245.94717297958687,114.65280154431159,0.0
53.85317379728837,55.38910043684659,352.6576426666452,98.38566839782835,0.0
41.16142563798867,39.62753845673544,298.02224230716723,101.57270380632181,0.0
51.53725105945528,48.09661321916392,334.07503486863123,60.035986309357845,0.0
50.58208718446,41.24381746615243,301.41591880652305,118.32655349404963,0.0
38.57029702169377,36.172002690356635,301.48780697478725,106.92976951795985,0.0
53.577873603482836,59.26177547531641,346.9141902987999,119.96020219719304,0.0
55.60784526368234,69.0941664047013,274.1977635891313,42.07489243612621,0.0
60.830512431752766,36.01432426180859,304.8060388470492,141.76749409561455,0.0
60.53802052034903,55.62969236690571,276.8862355647479,97.20820743689653,0.0
36.22330632042909,43.49357430878173,278.2751886283842,122.16365633475033,0.0
40.62174960084877,45.12874616235304,284.541393826568,79.20188145748938,0.0
55.1503526720866,44.07606075761131,311.10668858168566,112.2554781012514,0.0
55.13785950912209,41.36009230320184,276.06256891682614,78.93168873652688,0.0
55.150476863060476,50.48521627944827,362.78780627867604,87.5246207860839,0.0
88.52731490654722,41.69049883588962,255.26963488902481,138.28062707733574,0.0
55.70890510693167,52.704568257798385,290.65641779193203,96.18635198473307,0.0
61.35565640180599,49.49761890550863,278.01344708629125,104.34865746359446,0.0
59.54001763493203,47.6105195313359,372.3488942176866,117.40135461377508,0.0
56.51391251305798,40.92436337958402,309.8277388255787,109.91363775945209,0.0
46.84730755359654,44.23228669431667,351.59222697343176,103.00837810287153,0.0
57.589692204932675,57.55391225825756,225.72198134815142,107.2992200493245,0.0
42.27174785462428,55.009171876243805,313.35251329346295,148.0683117047655,0.0
47.63181393259991,40.22444755201449,344.4815397811719,98.8476240593283,0.0
45.14636452170897,50.99332305429226,304.11419946377123,104.02198093429935,0.0
50.81874139386323,57.51387123371789,353.27401875326757,121.01308792015224,0.0
73.14658566673509,33.305947188786284,274.13557749498136,122.11051865915968,0.0
31.32734807408252,55.43360192379935,370.46737200927896,123.7406061112076,0.0
56.86260190374514,43.37376241054153,414.9449061809625,112.77460444058369,0.0
92.47297874160549,89.34742460051503,628.4552461115001,208.29473929231466,1.0
45.280681342105666,42.367408434574834,277.7248739299614,132.6686306460219,0.0
60.889505969673664,31.95117899335481,372.66922385588504,77.07309213962624,0.0
50.64280019095463,33.72457562116837,378.97860728653563,106.05270930478066,0.0
39.22255222070694,50.48084946661382,273.8569986423366,84.91448299961284,0.0
42.84696290740032,52.59722501721482,278.99065914520713,98.71723306814015,0.0
56.79597748934676,40.956833748955916,285.9107695569746,106.5752482060696,0.0
42.69633368282864,56.38592458777374,232.77747444828614,106.42714430900546,0.0
52.16458589581975,33.3847993773104,254.0674026757901,108.4384150847057,0.0
50.45571839903814,49.33920201352684,249.7929616623966,132.27422538117293,0.0
43.483996523941826,37.889838002375434,261.61012174479356,109.0706860302796,0.0
71.43944089325325,43.48163892197841,298.2657556306609,95.11686729418703,0.0
56.33919022318011,50.47398671316414,311.710736626826,119.28174336576714,0.0
29.74857413342393,41.39586634716048,377.52502464070386,123.78940977849281,0.0
90.83326414281757,95.46534293306605,621.2860073192212,191.70962541646793,1.0
43.38213535231612,60.0629280921444,349.2161199238292,111.94800139699716,0.0
58.52433334796224,44.23108130476851,289.3005577887246,114.02345484621796,0.0
42.07479261567299,58.35692112065142,297.52681451737834,94.04872993280016,0.0
48.85263558533101,38.702931453423815,333.7409746083302,127.51413626623238,0.0
55.049872789804574,55.298041779152825,243.86389892188507,96.99888825934947,0.0
58.657551941701215,64.41568620657901,319.12048730920253,102.51152906943085,0.0
37.997035929442234,25.283554998727105,308.3226104106528,96.5385635143226,0.0
46.654987641590516,42.03104744529523,324.62256320040746,100.31158095162935,0.0
45.25054688839044,55.7707212718054,314.4584321953909,78.07449826209597,0.0
43.46670767426288,47.96954613957007,422.7650069955447,71.19898234811411,0.0
67.65454240281096,53.71145873371309,268.1130007874342,131.89010126449944,0.0
54.049817109609556,43.960148132841795,273.45015224990914,83.06077303363344,0.0
91.60526166666082,95.05431120185919,595.6580804614284,200.40986789775943,1.0
59.17861947054776,48.44322764607921,272.22614404198725,56.932197727925704,0.0
71.22156197012633,61.67782061659807,268.13064363467413,87.22076504620995,0.0
60.32465260551147,52.54420843301213,359.4508265553776,73.53820413185004,0.0
34.80630034045987,53.37602662075202,371.0252123994927,132.8403032027274,0.0
45.15765927133749,45.881230338775325,271.46268531252616,120.19634178685268,0.0
62.669111491866225,45.123937759275066,258.38222134478855,86.23699309644553,0.0
42.92330534381219,45.67441812180379,323.5707778193202,145.04871610688616,0.0
54.43819428146229,53.944521423782966,272.38884778595144,119.63530973983188,0.0
57.74634053429337,45.79015519179737,331.6465908877755,93.50337232982756,0.0
40.730695284219166,52.89774856896413,310.146151042565,50.01188570252854,0.0
49.404746439382,70.75400798645438,224.21279425013842,145.81885145181485,0.0
17.58732659930927,58.711247034316926,377.3752600665031,72.20855066472808,0.0
39.756123586657104,46.73976467832159,389.7938836547761,67.09202506086217,0.0
47.4743184860684,62.012139221639444,269.3605654757807,120.45140864019281,0.0
37.52216818035151,45.91924626978449,280.6149220032008,148.79504812678545,0.0
66.32411303931636,29.61875464822146,314.29326953624525,127.68545637021036,0.0
35.69858622039367,39.91913689082596,316.72283949935127,111.27818240104719,0.0
45.599555133030165,31.292080789741444,332.92721363364154,111.89508683330573,0.0
51.30740577286091,46.48486515958692,400.5102269383175,117.06831117560615,0.0
64.41273289066116,50.184183791895514,291.1526386252975,115.17857179573531,0.0
35.6413784882056,66.76437312275283,260.0851377730773,105.62382847938751,0.0
61.63163752154959,53.269273737641626,231.03403859927363,102.08402207903752,0.0
50.10233061019587,47.80899471191136,263.45349800290404,98.74813744200955,0.0
40.18491348952049,58.294055811834895,298.34365135631015,84.92070822266648,0.0
54.62103474263271,27.88864690992115,389.7278931758894,94.38649846266452,0.0
51.9905969557347,52.356145581085656,274.1194350481914,66.1408637160923,0.0
43.99783122841205,57.708651938869664,311.18939758194495,98.033207464105,0.0
50.69802084990019,35.214137542201584,299.1788551963624,80.22817785698166,0.0
46.1468640313824,61.43754043206929,359.4196636724042,77.92821365568457,0.0
51.13517345251248,53.38496407494414,426.3466212936811,103.59788302306957,0.0
56.62130674521047,45.847120860991986,273.45656135398394,127.84004572689199,0.0
65.86016816145352,56.32781866106285,275.5280278740889,118.36633212004625,0.0
37.62184501173151,72.70692857804396,352.2080438534536,68.58998792753646,0.0
71.33033374656267,51.81866255058495,334.0945744813156,80.20743726859325,0.0
30.479122004774982,52.48220586300336,392.3353662868017,118.81542375976431,0.0
48.482149049644164,45.40639100459756,329.1964092662982,80.35025212923381,0.0
55.883172064845766,41.50155630535208,282.035395460647,95.50733700005951,0.0
52.809918677350325,58.303358165442454,329.53274153461547,111.00104198049104,0.0
43.77300480179406,41.43916174091133,355.4351790291454,80.6331109027273,0.0
47.918777496427246,50.715662372193925,341.0241090598682,102.1075101229192,0.0
45.06999065341167,45.223425532348834,325.3637015553649,73.3194901016359,0.0
92.76916665890774,85.25639088539437,635.8359562351933,199.26931031592926,1.0
58.496020970210246,53.33662105286948,358.4647795222836,106.39563868285074,0.0
53.57015485965047,60.375399442578995,369.10794955187635,68.14012532936661,0.0
43.070904047393455,44.89983601145253,332.4354943794821,108.80949475920798,0.0
58.995998754332504,47.30125064706629,291.6440959841573,99.60724402146637,0.0
53.072995208766095,40.21236284217693,307.3356843216661,111.04979908834295,0.0
58.1286211883896,45.55706739923888,360.3254483254178,104.47828268129322,0.0
56.29628841923612,53.77300493044852,259.1532164506382,127.28280859947688,0.0
